log10(IA-C),log10(B),log10(C),log10(CAV-C),log10(IV2-C),log10(Pd),log10(Pv),log10(Pa),log10(AAS-C),log10(AVS-C),log10(ADS-C),log10(tc),log10(TP),log10(Tva),Epi/km
-10.09984244,-2.488844516,-4.25685134,-3.447683299,-11.19370936,-9.131402555,-4.839945258,-3.012195844,-1.578989811,-4.879804157,-7.645184519,0.514069655,-1.296334297,-0.305796102,238.4911745
-6.34933638,-1.370419866,-1.802876096,-1.475730483,-8.145514881,-7.378535153,-3.361932293,-1.282461217,0.269824985,-3.291328261,-5.866568137,-0.630973872,-3.773399828,-0.445080056,36.31315554
-9.357377789,-2.501446707,-3.605527474,-2.992774317,-10.8599339,-8.926540777,-4.754368187,-2.880521601,-1.153076332,-4.600946299,-7.320283882,0.429236173,-1.299250918,-0.002156251,235.4849411
-6.596521389,-1.284154981,-2.467710475,-1.756553847,-8.354172133,-7.42657024,-3.448739394,-1.367283578,-0.0790122,-3.601006794,-6.110060501,-0.246714272,-3.233256434,-0.397484263,37.07892068
-7.77358609,-2.222397164,-2.778070939,-2.288097435,-9.318771945,-8.191936791,-4.092325036,-2.158955218,-0.672241721,-4.198943035,-6.634781971,-0.351254119,-3.279422262,-0.324399735,92.13918893
-9.130594808,-2.598856438,-4.379985409,-3.172574794,-10.35674503,-8.692188511,-4.509253679,-2.590186723,-1.718517884,-4.8437981,-7.404719119,0.412332598,-1.165745078,-0.102727247,185.9699917
-5.843581504,-1.585996107,-1.337105097,-1.15565565,-7.819864114,-7.156071047,-3.165047773,-1.082103963,0.693152924,-3.081485861,-5.616060561,-0.180347185,-2.729062343,-0.276938599,45.36271847
-6.151383991,-1.358887695,-2.145089579,-1.452586417,-7.922578634,-7.317852604,-3.327493769,-1.235485763,0.129217996,-3.327474154,-5.808841904,-0.120653733,-2.624499295,-0.19151697,45.61248476
-7.073523419,-1.685528856,-2.728530713,-1.91945492,-8.88456628,-7.859339158,-3.931960709,-1.794690185,-0.313899552,-3.74623536,-6.25880728,-0.183818247,-3.268483388,-0.421550819,45.94700113
-6.031125466,-1.328393094,-1.878290834,-1.244001505,-7.870915488,-7.282319089,-3.321013443,-1.259132955,0.638847596,-2.943571834,-5.610568616,-0.797128941,-3.797188131,-0.502258818,15.40124297
-7.3440531,-1.78612511,-2.184732938,-1.869420794,-9.190724409,-7.973252902,-4.010373531,-2.003891336,0.051606659,-3.553327381,-6.233517131,-0.047638461,-2.58267705,-0.275392901,61.38424515
-6.324012471,-1.564077214,-2.202942876,-1.609098263,-7.768431351,-7.3124427,-3.140811596,-1.182559967,0.018473802,-3.552355376,-5.940855618,0.34745838,-0.733206139,0.011020784,110.7957079
-6.494566142,-1.732786032,-2.320695946,-1.657773428,-7.988598464,-7.639749061,-3.489212367,-1.586036456,-0.128518334,-3.567509134,-5.99418805,0.429466065,-0.911332481,0.063139883,125.8707274
-6.198858453,-1.688123466,-2.064796898,-1.326775056,-8.051532932,-7.407668211,-3.596283697,-1.515949328,0.586996749,-3.094784357,-5.729194335,-0.231368633,-3.090724373,-0.461749371,28.0964613
-7.034751799,-2.076659268,-2.499154069,-1.962925526,-8.511285135,-7.993402038,-3.848753096,-1.923922462,-0.345058797,-3.747492584,-6.255404478,0.206540259,-1.952405314,0.048193023,119.6366366
-5.88706602,-1.104708321,-1.744215534,-1.287326567,-7.25236052,-7.153161168,-2.992420065,-1.041099736,0.43350067,-3.208516576,-5.685792307,0.230429941,-0.981160296,-0.164600071,119.1862524
-6.50734287,-2.18273444,-2.243016839,-1.798474904,-7.595748009,-7.438379885,-3.127194647,-1.296448254,-0.274999939,-3.771124649,-6.100975159,0.26284175,-1.116911378,0.013489946,139.3176835
-6.754688392,-1.266650974,-2.216470884,-1.726695725,-8.30422558,-7.342148228,-3.390866554,-1.359501866,0.002549795,-3.548778053,-6.108667765,-0.679489913,-3.187044281,-0.48628393,23.6574619
-6.732507484,-2.050579238,-2.007325971,-1.755105516,-8.112601685,-7.326768617,-3.389117879,-1.293319257,-0.021932065,-3.673258522,-6.131284925,0.289162006,-0.981957473,-0.026077866,98.36536173
-7.914429489,-2.264140875,-2.960517872,-2.36822476,-9.161756225,-8.297857648,-3.988213662,-2.133120448,-0.71766108,-4.269846336,-6.716130815,0.08573036,-1.958445161,-0.075562048,135.7782945
-7.320717919,-2.004540022,-2.514479036,-2.059917488,-8.632885438,-7.93409833,-3.705000891,-1.878661183,-0.371222502,-3.972235032,-6.410067657,0.329139513,-1.31493006,-0.149137511,131.6353194
-7.091221908,-2.19966942,-2.476812369,-1.996499825,-8.316098914,-7.637351446,-3.439759009,-1.55227869,-0.460320119,-3.977012423,-6.334350934,0.20742992,-1.126289874,-0.167912551,117.2508588
-7.291042381,-2.148958261,-2.333646648,-2.045478771,-8.735156103,-7.838046435,-3.772417679,-1.797840171,-0.346619581,-3.900366467,-6.396784235,-0.084582745,-2.257662928,-0.317292909,94.84093425
-7.083660762,-2.043552224,-2.178594931,-1.950915878,-8.406579179,-7.792547175,-3.753294425,-1.79722678,-0.233488476,-3.834315002,-6.29103785,0.013445748,-2.091286782,-0.131027426,91.41899121
-7.736597591,-2.056509902,-2.585421297,-2.220721871,-9.158915199,-8.065632604,-4.086202323,-2.123874604,-0.466791724,-4.053983944,-6.580195018,-0.2060236,-2.867875207,-0.23883432,89.66903258
-7.649189363,-1.802549342,-2.670746843,-2.19703918,-9.048502613,-8.058462754,-4.030675538,-2.117801407,-0.448832443,-4.086948148,-6.547601923,-0.617351003,-3.730453309,-0.433601173,86.73993285
-7.051536585,-2.030220272,-2.232065914,-1.956206737,-8.464429909,-7.721733433,-3.6324313,-1.720048044,-0.296292041,-3.696550007,-6.244228831,-0.066376596,-2.286799484,-0.349401342,88.6270153
-8.232548721,-2.077895231,-3.111253876,-2.36039626,-9.768372085,-8.493459555,-4.41193618,-2.461104288,-0.537307574,-4.132188243,-6.755235615,0.287568142,-2.554113176,-0.285278653,44.69120477
-5.028022667,-0.162221106,-1.38804632,-0.88963831,-6.942772834,-6.467747721,-2.551804527,-0.447167769,0.888410966,-2.705659299,-5.278867136,-0.454954953,-2.683935391,-0.365595767,6.970803703
-5.244128505,-0.194467783,-1.376977231,-0.921141889,-7.203281644,-6.463516643,-2.570240898,-0.495282061,0.862464173,-2.695725112,-5.317754856,-0.532559115,-2.849021958,-0.341864506,5.176242912
-5.826218456,-0.865946189,-2.019046361,-1.214566745,-7.719604427,-6.988959777,-3.028294918,-0.955835215,0.455657286,-3.129059617,-5.644473004,-0.383834916,-2.839931537,-0.349602581,9.740832025
-6.513419789,-1.72326173,-2.532896716,-1.653180673,-7.973409454,-7.509376898,-3.320607256,-1.437673825,0.061674261,-3.493991833,-5.996693254,0.354222383,-0.961359267,-0.087274075,113.9873552
-6.930175159,-1.794817662,-2.666011245,-1.856196129,-8.207815791,-7.773203812,-3.50707985,-1.553973313,-0.11267891,-3.709798666,-6.202882549,0.358766051,-1.099504854,-0.142902749,133.5969207
-8.63055246,-2.228869544,-3.830595339,-2.45422888,-10.08950273,-8.891734913,-4.404829827,-2.744796617,-0.453680041,-4.276329655,-6.916245434,0.524984067,-1.452377059,-0.243587157,202.4264104
-6.617964161,-1.811790519,-2.624437047,-1.769708557,-7.903794387,-7.521400799,-3.221706178,-1.374359661,-0.285145302,-3.726229223,-6.082641375,0.264968447,-0.937714436,-0.120679987,121.7768761
-6.998271125,-2.221461365,-2.54883624,-1.990408944,-8.242744899,-7.726272419,-3.5236791,-1.612854326,-0.409090991,-3.936590388,-6.299645573,0.335262005,-1.085480697,-0.292518142,141.5706739
-7.339944257,-1.732828762,-2.645353795,-1.99804663,-8.856523433,-7.940823646,-3.841318649,-1.822215186,-0.24475628,-3.80565078,-6.35546154,-0.320599896,-2.91738517,-0.28893074,20.01860468
-6.905286969,-1.810410166,-2.792334816,-1.8743144,-8.103293556,-7.506870928,-3.356209793,-1.39555496,-0.114339433,-3.715966839,-6.223600509,-0.661978112,-3.239815271,-0.330296509,20.07606823
-7.555634522,-1.927094038,-2.584500404,-2.073691249,-9.278958761,-7.947547121,-3.993767073,-1.953547785,-0.364664414,-3.907864455,-6.466042951,-0.277919092,-3.151079394,-0.526339929,23.09763771
-8.086183145,-2.265460815,-2.862949949,-2.470625244,-9.263442334,-8.127176378,-3.904804135,-1.975725548,-0.701187726,-4.211893508,-6.773075281,0.43290517,-1.101598701,0.033310622,139.125743
-7.07578239,-1.399651347,-2.423289928,-1.825880394,-8.653125978,-7.838294217,-3.704672793,-1.761359307,-0.024363396,-3.673000163,-6.218872631,-0.479915421,-2.846938201,-0.439419772,18.19563922
-6.991882675,-1.186712102,-2.226110477,-1.791632634,-8.481655773,-7.685701775,-3.523559668,-1.553415917,0.072274995,-3.662005383,-6.197464258,-0.370735819,-2.564688004,-0.441068133,18.45370171
-7.552366689,-1.392698057,-2.434165003,-2.036740046,-9.307376735,-7.914220248,-3.850700953,-1.853400328,-0.186636969,-3.86079363,-6.438066233,-0.548963812,-3.225230158,-0.5044758,21.70327985
-7.130814552,-1.510038455,-2.48022942,-1.846267701,-8.91717261,-7.802023108,-3.785091085,-1.775730192,-0.014456794,-3.643192379,-6.228319963,-0.418758295,-3.08586755,-0.415853385,17.63546081
-6.326273132,-0.605453125,-2.088216408,-1.456041217,-8.121497984,-7.033320047,-3.141993255,-0.996498301,0.351773213,-3.2961002,-5.86188704,-0.317027128,-3.057516881,-0.497695034,7.321748798
-4.914522021,-0.741728577,-1.117134414,-0.823427199,-6.571641373,-6.740685414,-2.725024185,-0.74040382,0.989328193,-2.637305388,-5.193336927,-0.585109381,-2.298850962,-0.488180059,3.012226463
-4.472211623,-0.508748011,-1.067995905,-0.62489903,-6.242992894,-6.32678243,-2.358136893,-0.250505744,1.102003458,-2.448202851,-4.998513517,-0.56803423,-2.040666215,-0.488964021,3.121004884
-5.822115522,-0.888558792,-1.700609642,-1.205063323,-7.659930751,-7.038176059,-3.081936699,-1.094607542,0.668021756,-2.931068308,-5.562941092,-0.507892763,-2.602580132,-0.480817087,7.252640937
-5.796536399,-0.970678252,-2.125367231,-1.31146258,-7.414951006,-6.942046467,-2.885908534,-0.851557331,0.411050228,-3.214147248,-5.675454198,-0.470146231,-2.88135416,-0.650780673,6.536958665
-4.859881078,0.290013388,-1.359548856,-0.829051309,-6.732297919,-6.192757797,-2.195039244,-0.094056588,0.923591555,-2.731320368,-5.247639119,-0.583807675,-2.909564485,-0.409070637,1.332154942
-6.574617732,-2.00210764,-2.661264395,-1.745409558,-8.24214697,-7.523274964,-3.388564241,-1.369203185,-0.233691859,-3.694045675,-6.084566978,0.25088431,-0.961884645,0.118536576,119.5680714
-6.703162561,-1.882636843,-2.827536037,-1.793885663,-8.347520042,-7.652161506,-3.58876335,-1.537723491,-0.323446443,-3.722598222,-6.127533508,0.292758995,-1.192655903,-0.138680634,137.8965883
-8.290198873,-2.256704575,-2.823699235,-2.456274622,-9.909459167,-8.219666458,-4.14901523,-2.147288513,-0.631665823,-4.163718531,-6.801680743,0.527339884,-1.07571276,-0.071569558,150.1047422
-9.689422419,-2.423964634,-4.381201111,-3.156586848,-10.81717179,-9.234109397,-4.806133301,-3.090958174,-1.256041366,-4.681249632,-7.418723811,0.475805128,-1.588802632,-0.076552498,221.0928033
-7.528453311,-2.130439924,-2.860827374,-2.261614263,-8.491000173,-8.030414962,-3.726935405,-1.912018478,-0.768496565,-4.275391074,-6.561221385,0.298199762,-1.176222804,-0.033148326,136.2456817
-8.487393548,-2.169228645,-4.534512289,-2.713151278,-9.338319161,-8.715916528,-4.315240963,-2.625913886,-1.039027719,-4.291145058,-6.912850483,-0.1522496,-2.568650069,-0.269450448,174.4663174
-8.163172891,-2.184379826,-3.279984015,-2.536299152,-9.039432189,-8.537968576,-4.12802016,-2.43713235,-0.830110662,-4.336174729,-6.8238411,0.417833892,-1.456278737,-0.140796124,170.2694697
-7.934347208,-2.398935983,-3.137095049,-2.454686253,-8.860990426,-8.253309378,-3.80700499,-2.071189368,-0.812843081,-4.352943785,-6.759005001,0.422735218,-1.074894164,-0.123300106,155.5850706
-8.447408817,-2.318162317,-4.307889672,-2.669224165,-9.332160002,-8.675086245,-4.249592795,-2.49121906,-0.970244936,-4.436349507,-6.957309767,0.064648039,-2.088214225,-0.286546245,152.9727222
-8.240911631,-1.85298042,-3.226676556,-2.481265281,-9.477854907,-8.452399742,-4.176299191,-2.379835413,-0.694690609,-4.250127925,-6.807292363,-0.741788778,-3.796368226,-0.573750438,18.14676387
-8.038837135,-2.249286629,-2.97192437,-2.439195993,-9.097350796,-8.367581561,-4.117699977,-2.300896736,-0.774140761,-4.269446981,-6.752106917,0.031768203,-2.04038946,-0.231662103,131.299977
-7.940435087,-2.418794835,-2.899189141,-2.481337646,-8.793630036,-8.332994484,-4.02600083,-2.276717146,-0.902491839,-4.356235059,-6.761268841,-0.161304467,-2.46660786,-0.162970752,128.4974588
-7.822172519,-1.970055052,-2.873683791,-2.275633688,-9.066713292,-8.242577798,-3.82401888,-2.145381912,-0.539373742,-4.042063136,-6.604669923,-0.360544946,-2.964001662,-0.413790447,22.49701606
-7.364430209,-1.873372399,-2.677135648,-2.126173256,-8.345103943,-7.89736285,-3.42295805,-1.756600587,-0.413833147,-4.026854993,-6.460755982,-0.658124621,-2.816382346,-0.416993035,22.30423312
-8.261967455,-2.308860232,-3.312106477,-2.595048057,-9.153716907,-8.471717635,-4.134305793,-2.326801374,-1.038512264,-4.487038499,-6.895872149,-0.194760513,-2.511976051,-0.364035878,132.8915504
-7.999052343,-2.239821753,-3.021156357,-2.473413239,-8.957419387,-8.25297158,-4.032872969,-2.174429272,-0.812089017,-4.353066168,-6.772221887,-0.029992325,-2.275962415,0.053980366,129.6777913
-7.754367373,-1.753823064,-2.523133315,-2.112014667,-9.280865175,-8.100982307,-4.095741585,-2.03754428,-0.18679,-3.936800338,-6.536005646,-0.418971862,-3.168817814,-0.409013317,21.36121534
-8.124420891,-1.831048307,-3.236720771,-2.420317613,-9.655741667,-8.225193205,-4.255634291,-2.21509699,-0.677717566,-4.201570136,-6.757320811,-0.322512537,-3.535063445,-0.360073329,18.97172327
-7.965251155,-2.199673322,-2.918038904,-2.405503159,-9.08367914,-8.302991323,-4.052289119,-2.299212095,-0.778142633,-4.113699559,-6.683924147,-0.079299478,-2.406844611,-0.076274067,127.0257195
-8.56374729,-2.161932524,-3.568223466,-2.751570412,-9.510601932,-8.639639032,-4.282773671,-2.53239812,-1.043340793,-4.332906867,-6.968794509,-0.396882332,-3.537288243,-0.571652197,51.31343112
-7.665959217,-1.644396644,-3.1201517,-2.185923521,-9.280414504,-8.114342853,-4.052296519,-2.111880701,-0.51948243,-4.046339466,-6.546403403,-0.234785108,-3.166510831,-0.411659639,19.04137361
-7.335736998,-1.656623014,-3.107304008,-1.972580959,-8.938011972,-8.114754126,-4.025240727,-2.01389909,-0.203166994,-3.896330023,-6.383971758,-0.28693527,-2.815382451,-0.381710165,24.87191932
-7.395306894,-1.750003541,-2.688172097,-2.012831561,-8.998601048,-8.082653318,-3.90671249,-2.023006624,-0.223486201,-3.84658007,-6.383784972,-0.509536274,-3.037489011,-0.535393114,21.16386409
-6.336867577,-0.832725591,-2.207898432,-1.492572014,-8.280983204,-7.166019487,-3.142028659,-1.153864824,0.30670737,-3.270389548,-5.866946767,-0.607370211,-3.49607629,-0.508023495,11.10115785
-5.627468342,-0.613080788,-1.731244978,-1.076143607,-7.578788861,-6.925458426,-3.011098545,-0.904655906,0.726588283,-2.942786064,-5.508099524,-0.590660476,-2.484421679,-0.533558087,12.45616343
-5.442679847,-0.496902746,-1.452794654,-0.965897136,-7.358123437,-6.804265437,-2.870216809,-0.801085414,0.863691125,-2.794538586,-5.381042725,-0.428125056,-2.454636017,-0.423588098,12.29124125
-5.368710676,-0.453111352,-1.590263334,-1.013456982,-7.283630047,-6.770317689,-2.849792227,-0.739091829,0.753771755,-2.80814253,-5.393409136,-0.588488878,-2.389801509,-0.543362806,8.684211968
-5.821419622,-0.531184177,-1.729617259,-1.228190814,-7.751178103,-6.780624756,-2.886841335,-0.815251141,0.5392667,-3.069293258,-5.63691015,-0.588951306,-3.174443352,-0.574292549,10.11799754
-6.152244375,-0.621942857,-2.095540908,-1.370397062,-7.926736956,-7.070046722,-3.059734228,-0.960470805,0.47856235,-3.246748584,-5.797025937,-0.538863163,-2.852087393,-0.54367433,9.015978878
-6.597776069,-1.372626258,-1.982667707,-1.576620451,-8.572643144,-7.532280696,-3.571152903,-1.487643038,0.202738125,-3.350014667,-5.948207774,-0.52191417,-3.294593597,-0.709328938,14.67682734
-7.905940881,-1.968349614,-2.905838385,-2.194944191,-9.399474846,-8.126704837,-4.134637766,-2.247933823,-0.321645791,-3.925744885,-6.569056746,-0.38551005,-3.069051087,-0.359919208,31.83563119
-7.625543015,-1.780377016,-2.857736281,-2.110976478,-9.106774636,-8.150683106,-4.090678114,-2.150190204,-0.268462803,-3.907815515,-6.476352528,-0.16462179,-2.719033111,-0.248020979,31.61877459
-6.262014669,-0.545784736,-2.314508676,-1.537111616,-7.810051885,-7.059705252,-2.833581962,-0.96564039,0.244730718,-3.360275705,-5.892615071,-0.693391846,-2.975911161,-0.527365642,20.2254362
-7.858081805,-1.415321751,-3.112468739,-2.094381829,-9.304489155,-8.013509703,-3.910994872,-1.850753032,-0.124219161,-3.922085324,-6.542693499,-0.460063187,-3.686039095,-0.58380969,46.60188272
-7.597499475,-1.363571597,-2.808847051,-2.091173305,-8.976858934,-7.771039017,-3.710945787,-1.720680307,-0.238055139,-3.764895401,-6.431043526,-0.7423366,-3.535802025,-0.434567019,52.15446303
-7.366184666,-1.39169676,-2.612334998,-2.072721909,-8.703304087,-7.888359029,-3.666577245,-1.802333948,-0.261606823,-3.916068346,-6.440921993,-0.529999595,-3.174338029,-0.431566828,51.87724448
-6.678503018,-1.319102131,-2.609241008,-1.629455261,-8.162519581,-7.731121982,-3.725885928,-1.713547907,0.200948962,-3.449795744,-6.01656103,-0.512437321,-3.007428833,-0.462893873,11.16206148
-8.972261382,-2.232837688,-3.746295593,-2.735673944,-10.25365796,-8.861380837,-4.753724047,-2.82844718,-0.818442896,-4.352212344,-7.044682124,0.034109647,-2.559308396,-0.284806972,65.95914088
-9.25113058,-2.310163016,-3.648363917,-2.932534052,-10.44923799,-8.921375656,-4.699831066,-2.849496921,-1.063144658,-4.498837507,-7.202042706,-0.085431588,-2.785680934,-0.149886113,66.87513093
-9.856811979,-2.404287812,-4.118075588,-3.376214427,-11.90004547,-9.040321754,-5.535021512,-3.306416626,-1.445570224,-4.516324045,-7.36393774,0.561811031,-1.577689098,-0.132170316,248.2196823
-7.628686483,-1.60019766,-2.399530204,-2.020561078,-9.243339925,-7.749033067,-3.931726521,-1.846917523,-0.088161614,-3.753039193,-6.423288581,-0.067202136,-2.897194635,-0.306240728,9.599976587
-7.583749871,-1.704315314,-3.333220685,-2.140785584,-8.85277579,-8.067265366,-3.952357707,-1.953088744,-0.442160809,-4.003602189,-6.50517925,-0.206049437,-2.437849981,-0.271533375,76.99608435
-7.805665063,-1.727329706,-2.777459114,-2.252130081,-9.332166105,-8.144096805,-4.089293183,-2.078136349,-0.435729144,-4.045044731,-6.604969509,-0.314092112,-3.123647288,-0.452743809,36.83206198
-7.878678157,-1.477776822,-3.117811566,-2.338962069,-9.549805018,-7.923520615,-3.933210751,-1.856489002,-0.704211983,-4.190671543,-6.685892756,-0.131939262,-3.275918129,-0.482001635,38.9313496
-7.039571442,-1.50918255,-2.466680018,-1.840526948,-8.700252166,-7.768808716,-3.738472251,-1.711805128,-0.280567872,-3.770505409,-6.240255505,0.356379203,-1.122755398,-0.185432047,135.213948
-7.570123164,-2.071356499,-2.746020408,-2.062996051,-9.219146733,-8.078233637,-3.911465541,-1.967643318,-0.480893779,-3.976590854,-6.481708297,0.558041281,-0.942721284,-0.213367551,155.2328652
-5.035710749,-0.047635495,-1.884632018,-0.881624464,-6.697207233,-6.395632381,-2.357000758,-0.318186337,0.788649112,-2.710814264,-5.26579749,-0.584978507,-2.332047607,-0.352917165,5.668911823
-5.467942324,-0.151651283,-1.596053196,-1.134580627,-7.565243437,-6.479562106,-2.525688794,-0.440519084,0.717048069,-2.897064381,-5.528249665,-0.50751648,-2.888192191,-0.420452472,10.25094398
-5.513988222,-0.818078753,-1.774289335,-1.087735845,-7.426168981,-6.786517632,-2.899419962,-0.767509335,0.648923484,-2.950735247,-5.504677487,-0.522750744,-2.786987672,-0.442153091,3.285713519
-8.566960675,-2.198659272,-2.973148305,-2.561652861,-9.958530379,-8.582620289,-4.484886669,-2.523822901,-0.729309082,-4.380486296,-6.961570225,0.106380894,-2.412540716,-0.229120982,74.53972542
-7.230629376,-1.109816257,-2.659938928,-1.882588421,-9.098026374,-7.510408687,-3.575432275,-1.490107645,-0.088850036,-3.670501013,-6.285313997,-0.266682249,-3.137130551,-0.295556724,20.1253034
-6.744283664,-1.342366356,-2.48652496,-1.617777195,-8.705540591,-7.640577124,-3.708856277,-1.694469721,0.263566288,-3.285164914,-5.948600569,-0.266648898,-2.995941561,-0.437020405,25.94516143
-6.343208835,-1.09486682,-2.181847725,-1.443757308,-8.213904778,-7.467366788,-3.504360789,-1.374220849,0.392067791,-3.234567402,-5.82615749,-0.145080347,-2.639886774,-0.454499536,25.6606977
-6.937256976,-0.995845422,-2.109482158,-1.683077503,-8.87081903,-7.283046716,-3.363679346,-1.25396321,0.282539189,-3.400331204,-6.072287448,-0.393193996,-3.012849786,-0.448756134,21.30891839
-6.906152213,-1.266372841,-2.178982837,-1.612392526,-9.021229653,-7.550772119,-3.700600753,-1.619043867,0.32810047,-3.366382527,-6.031049896,-0.271415014,-3.201554863,-0.27136789,19.88798313
-7.263330717,-1.32554124,-1.998164463,-1.877458336,-9.131139712,-7.505580832,-3.586156881,-1.566904518,0.064214423,-3.692090711,-6.31171726,-0.548145553,-3.589195265,-0.485282599,47.81025066
-7.087638838,-1.187815669,-2.106712745,-1.845683502,-8.806865155,-7.490832709,-3.475818155,-1.388352494,0.054938776,-3.655670587,-6.25211064,-0.187127717,-3.028130526,-0.50882764,47.53939757
-6.016156398,-0.809029409,-1.509254012,-1.24320792,-7.991738992,-6.899054423,-3.186409987,-0.9572987,0.710981658,-2.897818943,-5.599201372,-0.464986998,-2.975316918,-0.405858966,6.993990203
-6.795190552,-2.00730028,-2.311767122,-1.900071309,-7.988212235,-7.476175804,-3.327737531,-1.381683382,-0.304991036,-3.807626573,-6.212237359,0.290071859,-1.035094632,-0.071759829,125.3591839
-8.183619626,-2.207380863,-3.065570952,-2.380782673,-9.478769728,-8.348516972,-4.094801604,-2.267306112,-0.498280086,-4.176284988,-6.759470137,-0.074946719,-2.469741708,-0.102441604,165.5214584
-7.256301946,-2.217455638,-2.757929078,-2.113262972,-8.374748849,-7.823003909,-3.458192902,-1.693809295,-0.406528719,-3.98235615,-6.420947551,0.4604895,-0.943647367,-0.209415973,145.5267796
-7.638421369,-2.058467876,-2.782547764,-2.140989529,-8.816970489,-8.053033924,-3.799460978,-1.92646344,-0.278424046,-4.017582269,-6.534733635,0.058719973,-2.152190304,-0.185188034,143.951581
-7.252107533,-1.417861071,-2.231021315,-1.873791403,-8.776628839,-7.822608807,-3.629255568,-1.774168164,0.016413052,-3.526381782,-6.198784652,-0.409347848,-2.943110032,-0.389158456,22.79557647
-7.081978543,-1.283233889,-2.314555422,-1.812899257,-8.435095799,-7.710405746,-3.47921182,-1.712805511,0.019024599,-3.602219491,-6.20363055,-0.633642048,-3.127424398,-0.354309617,23.07688238
-7.374952453,-1.831714241,-2.561923487,-2.05800599,-8.699677358,-7.972029927,-3.819367092,-1.838288483,-0.301171659,-3.905683828,-6.403163532,-0.118386325,-2.344009264,-0.28516286,122.7883581
-7.13955039,-1.954997641,-2.696454048,-2.038900109,-8.691822567,-7.739486729,-3.624649583,-1.647100986,-0.433467395,-3.993001818,-6.371988964,0.461062962,-1.020353019,0.039988424,134.4153471
-7.367481825,-2.144200483,-2.673147624,-2.173814766,-8.83276353,-7.908774347,-3.76757625,-1.731033502,-0.535361261,-4.08840536,-6.49754168,0.55624357,-0.955065358,-0.056811093,154.584042
-6.984790422,-1.196812193,-2.58932401,-1.872596906,-8.725071314,-7.575373451,-3.500780167,-1.454544011,-0.074115954,-3.702215947,-6.236650756,-0.229063265,-3.0037666,-0.305086398,19.43285433
-6.825874929,-1.040052291,-2.236534245,-1.808773805,-8.485729176,-7.354801592,-3.307774545,-1.316853508,0.006625609,-3.733552378,-6.199673017,-0.192209721,-2.740080974,-0.367907992,19.713382
-5.928079242,-0.511599687,-1.499816808,-1.092709455,-8.22407735,-6.793417982,-3.012130682,-0.855665514,0.897106759,-2.809644847,-5.499201947,0.19999075,-2.341032249,-0.422777645,13.36498657
-6.316128817,-1.445460134,-1.502464868,-1.369726805,-8.401025092,-7.219544952,-3.40553459,-1.327329099,0.526515778,-3.161673078,-5.795252818,-0.1504358,-2.752254367,-0.348848286,53.18359068
-7.620051772,-2.033829423,-2.278805011,-2.128799674,-9.284408546,-7.919267064,-3.940624225,-1.905577703,-0.324272306,-3.932056642,-6.510136093,0.011532752,-2.110460633,-0.36003335,155.2671931
-5.205063649,-0.456925682,-1.396416495,-0.79313313,-7.16040493,-6.652408831,-2.897098437,-0.751572028,1.169258132,-2.417762321,-5.135754648,-0.411059353,-2.851633041,-0.457474753,12.64955906
-5.168226703,-0.428075308,-0.972483552,-0.853303534,-7.284684935,-6.424401534,-2.492538775,-0.358009411,1.068726988,-2.523050617,-5.210641652,-0.393130869,-2.774363657,-0.506761553,16.50749189
-6.049867572,-1.625233131,-1.473830535,-1.217184546,-8.235724771,-7.239233568,-3.278455436,-1.168072747,0.654301591,-2.990625091,-5.64682749,0.454686316,-2.245323718,-0.295557378,58.75989292
-7.417525747,-1.839218274,-2.224151551,-1.932725914,-9.177482501,-7.822431544,-3.989771579,-1.926997499,-0.046893539,-3.606825552,-6.279134966,-0.283544319,-3.036056782,-0.327777893,74.4319281
-8.056521208,-2.022169811,-2.56507756,-2.336186108,-9.626385613,-8.244307573,-4.20156489,-2.223146656,-0.586517343,-4.205211723,-6.73481029,-0.454378573,-3.41825696,-0.444939464,90.09497961
-7.116253386,-1.508548245,-2.348031203,-1.750485726,-9.224299065,-7.679196748,-3.915000465,-1.739291485,0.174719663,-3.35767195,-6.067312788,-0.25785295,-2.697386465,-0.316403225,81.27696961
-8.97730542,-2.342275848,-3.828344773,-2.869019166,-9.336900911,-8.860013228,-4.371745375,-2.847870543,-1.021917827,-4.522764135,-7.152256891,-0.272309021,-2.17500937,-0.334051331,215.0985153
-6.858086485,-1.849902889,-2.066460008,-1.780590385,-8.556206427,-7.851668591,-3.975193698,-1.768596749,-0.067514584,-3.629287843,-6.146917582,-0.322489367,-3.082405232,-0.428046991,68.05394559
-7.616138242,-2.248480394,-2.705639194,-2.159341432,-9.342071072,-8.112943793,-4.204345966,-2.184151777,-0.429896377,-3.824372248,-6.451607044,-0.421084406,-3.305678553,-0.386436995,87.28659554
-8.270921122,-2.12942068,-4.0578994,-2.517425644,-9.529824039,-8.315049791,-4.185505067,-2.267226058,-0.751462799,-4.212952251,-6.819606074,0.213836356,-1.789798417,-0.184651749,125.243865
-9.445370392,-2.461437298,-3.664238675,-3.184052512,-10.50934807,-8.980198779,-4.655424436,-2.914369054,-1.342455406,-4.501881267,-7.293180401,0.356393802,-1.756372047,-0.061181451,177.28994
-7.895541435,-2.419847014,-2.573808742,-2.336792461,-9.310660599,-8.146433604,-4.058873325,-2.139150305,-0.553446549,-4.105481784,-6.683552252,0.181044148,-1.802439868,-0.101242689,130.3448766
